id,date,source,title,excerpt,url,text,symbol,date_source,date_missing_reason,vader_score,vader_label,finbert_label
243615,2024-12-27 17:02:45,LBO,Ambeon Holdings PLC Increases Stake in Seylan Bank and Strengthens Financial Services Footprint,"Ambeon Holdings PLC, a diversified conglomerate with a strong presence across multiple sectors, continues to strengthen its position in Sri Lanka’s financial services industry through strategic investments. Recently, the company increased its stake in Seylan Bank PLC by 0.98%, bringing its total holding to 8.61% of the bank’s ordinary voting shares. This move underscores Ambeon’s […]",https://www.lankabusinessonline.com/2024/12/27/ambeon-holdings-plc-increases-stake-in-seylan-bank-and-strengthens-financial-services-footprint/,"Ambeon Holdings PLC Increases Stake in Seylan Bank and Strengthens Financial Services Footprint Ambeon Holdings PLC, a diversified conglomerate with a strong presence across multiple sectors, continues to strengthen its position in Sri Lanka’s financial services industry through strategic investments. Recently, the company increased its stake in Seylan Bank PLC by 0.98%, bringing its total holding to 8.61% of the bank’s ordinary voting shares. This move underscores Ambeon’s […]",,,,0.8979,positive,
243613,2024-12-27 14:25:18,LBO,"Stay Safe, Pay Safe & Avoid Festive Frauds – Visa Shares Tips for Consumers This Festive Season","With the holiday season now underway, Visa, the global leader in digital payments, reminds shoppers to stay vigilant amidst a rise in fraud schemes. Visa’s Payment Ecosystem Risk and Control (PERC) team released the 2024 Holiday Threats Report, outlining common methods fraudsters use to steal money, data, and account details while people plan their festivities. […]",https://www.lankabusinessonline.com/2024/12/27/stay-safe-pay-safe-avoid-festive-frauds-visa-shares-tips-for-consumers-this-festive-season/,"Stay Safe, Pay Safe & Avoid Festive Frauds – Visa Shares Tips for Consumers This Festive Season With the holiday season now underway, Visa, the global leader in digital payments, reminds shoppers to stay vigilant amidst a rise in fraud schemes. Visa’s Payment Ecosystem Risk and Control (PERC) team released the 2024 Holiday Threats Report, outlining common methods fraudsters use to steal money, data, and account details while people plan their festivities. […]",,,,0.3612,positive,
243608,2024-12-26 10:43:36,LBO,Opinion: Sri Lanka’s Maritime Revolution – A Must-Do Strategy to Unlock Global Trade Power,"By Jithendra Antonio Navigating a New Era in Global Trade Sri Lanka, an island that has stood as a strategic maritime crossroads for millennia, now finds itself at the cusp of a once-in-a-lifetime opportunity, the chance to once again redefine its role in global commerce. With its perfect position at the heart of international sea […]",https://www.lankabusinessonline.com/2024/12/26/opinion-sri-lankas-maritime-revolution-a-must-do-strategy-to-unlock-global-trade-power/,"Opinion: Sri Lanka’s Maritime Revolution – A Must-Do Strategy to Unlock Global Trade Power By Jithendra Antonio Navigating a New Era in Global Trade Sri Lanka, an island that has stood as a strategic maritime crossroads for millennia, now finds itself at the cusp of a once-in-a-lifetime opportunity, the chance to once again redefine its role in global commerce. With its perfect position at the heart of international sea […]",,,,0.9382,positive,
243605,2024-12-26 10:29:25,LBO,BRICS Expands: Nine Nations to Join as Partner States from Jan 2025; More Expected Soon,"Russia confirmed on Monday (December 23) that nine nations have agreed to join BRICS as partner states, with their status becoming official on January 1, 2025, as reported by foreign media. A report from TASS, citing Kremlin aide Yury Ushakov, revealed that a total of thirteen nations were invited to join the newly established category […]",https://www.lankabusinessonline.com/2024/12/26/brics-expands-nine-nations-to-join-as-partner-states-from-jan-2025-more-expected-soon/,"BRICS Expands: Nine Nations to Join as Partner States from Jan 2025; More Expected Soon Russia confirmed on Monday (December 23) that nine nations have agreed to join BRICS as partner states, with their status becoming official on January 1, 2025, as reported by foreign media. A report from TASS, citing Kremlin aide Yury Ushakov, revealed that a total of thirteen nations were invited to join the newly established category […]",,,,0.7964,positive,
243602,2024-12-24 11:18:02,LBO,Opinion: Women’s Empowerment Through Livelihood Development – A Sri Lankan Perspective,"By Nirmala Jayasundara When Lakshmi, a fictional character representing the many women in Sri Lanka, began selling vegetables from her home garden at the local market, she didn’t just supplement her family’s income, she sparked a transformation. This illustrative example reflects the broader trend of how women across Sri Lanka are taking charge of their […]",https://www.lankabusinessonline.com/2024/12/24/opinion-womens-empowerment-through-livelihood-development-a-sri-lankan-perspective/,"Opinion: Women’s Empowerment Through Livelihood Development – A Sri Lankan Perspective By Nirmala Jayasundara When Lakshmi, a fictional character representing the many women in Sri Lanka, began selling vegetables from her home garden at the local market, she didn’t just supplement her family’s income, she sparked a transformation. This illustrative example reflects the broader trend of how women across Sri Lanka are taking charge of their […]",,,,0.2023,positive,
243599,2024-12-24 09:28:25,LBO,President Leads Discussion on Combating Money Laundering and Terrorism Financing,A high-level discussion on the critical preparations for Sri Lanka’s upcoming Mutual Evaluation (ME) by the Asia/Pacific Group on Money Laundering (APG) was held today (23) at the Presidential Secretariat under the patronage of President Anura Kumara Disanayake. The meeting focused on preventing money laundering and countering terrorism financing (AML/CFT) and included participation from cabinet […],https://www.lankabusinessonline.com/2024/12/24/president-leads-discussion-on-combating-money-laundering-and-terrorism-financing/,President Leads Discussion on Combating Money Laundering and Terrorism Financing A high-level discussion on the critical preparations for Sri Lanka’s upcoming Mutual Evaluation (ME) by the Asia/Pacific Group on Money Laundering (APG) was held today (23) at the Presidential Secretariat under the patronage of President Anura Kumara Disanayake. The meeting focused on preventing money laundering and countering terrorism financing (AML/CFT) and included participation from cabinet […],,,,-0.875,negative,
243596,2024-12-24 09:11:36,LBO,USAID Collaborates With Open University to Offer First Certificate Program in Migration Law and Policy,The United States through the United States Agency for International Development (USAID) is proud to announce the successful completion of the first certificate program in migration law and policy in Sri Lanka by 69 professionals who now have the tools and knowledge to take the fight against human trafficking back to their communities.  The six-month […],https://www.lankabusinessonline.com/2024/12/24/usaid-collaborates-with-open-university-to-offer-first-certificate-program-in-migration-law-and-policy/,USAID Collaborates With Open University to Offer First Certificate Program in Migration Law and Policy The United States through the United States Agency for International Development (USAID) is proud to announce the successful completion of the first certificate program in migration law and policy in Sri Lanka by 69 professionals who now have the tools and knowledge to take the fight against human trafficking back to their communities.  The six-month […],,,,0.872,positive,
243591,2024-12-23 16:11:24,LBO,” Capital Market Investor Forum Set for March 2025 in Colombo,"The Colombo Stock Exchange (CSE) and the Securities and Exchange Commission of Sri Lanka (SEC) in association with the Stock Broker industry, will host the “Invest Sri Lanka” Capital Market Investor Forum on 27th and 28th March 2025, at the Shangri-La Hotel in Colombo. The event is aimed at promoting investment in the Sri Lankan […]",https://www.lankabusinessonline.com/2024/12/23/invest-sri-lanka-capital-market-investor-forum-set-for-march-2025-in-colombo/,"” Capital Market Investor Forum Set for March 2025 in Colombo The Colombo Stock Exchange (CSE) and the Securities and Exchange Commission of Sri Lanka (SEC) in association with the Stock Broker industry, will host the “Invest Sri Lanka” Capital Market Investor Forum on 27th and 28th March 2025, at the Shangri-La Hotel in Colombo. The event is aimed at promoting investment in the Sri Lankan […]",,,,0.5719,positive,
243594,2024-12-23 12:12:58,LBO,‘s November Exports Reach USD 1.27 Bn Amidst Minimal Growth,"Total exports for November 2024, including both merchandise and services, were recorded at US$ 1,269.33 million, reflecting a marginal increase of 0.04% compared to the same period in 2023.  As per the provisional data released by the Sri Lanka Customs, the merchandise export performance in November 2024 amounted to US$ 943.1 million, reflecting a 5.6% […]",https://www.lankabusinessonline.com/2024/12/23/sri-lankas-november-exports-reach-usd-1-27-bn-amidst-minimal-growth/,"‘s November Exports Reach USD 1.27 Bn Amidst Minimal Growth Total exports for November 2024, including both merchandise and services, were recorded at US$ 1,269.33 million, reflecting a marginal increase of 0.04% compared to the same period in 2023.  As per the provisional data released by the Sri Lanka Customs, the merchandise export performance in November 2024 amounted to US$ 943.1 million, reflecting a 5.6% […]",,,,0.5729,positive,
243587,2024-12-23 09:29:47,LBO,HIP Witnesses Shift in Cruise Ship Origins with European Vessels Leading as Indian Arrivals Decline in 2024,"Hambantota International Port (HIP) saw a modest increase in cruise ship arrivals in 2024, with a notable shift in the origins of the vessels. There was a decline in ships from the Indian subcontinent, while arrivals from Europe rose significantly. Of the 23 cruise ships that docked at HIP, only six were from India, while […]",https://www.lankabusinessonline.com/2024/12/23/hip-witnesses-shift-in-cruise-ship-origins-with-european-vessels-leading-as-indian-arrivals-decline-in-2024/,"HIP Witnesses Shift in Cruise Ship Origins with European Vessels Leading as Indian Arrivals Decline in 2024 Hambantota International Port (HIP) saw a modest increase in cruise ship arrivals in 2024, with a notable shift in the origins of the vessels. There was a decline in ships from the Indian subcontinent, while arrivals from Europe rose significantly. Of the 23 cruise ships that docked at HIP, only six were from India, while […]",,,,0.3182,positive,
243585,2024-12-23 09:17:14,LBO,Opinion: Untold Lessons – Economic Insights from History for Sri Lanka’s Crisis,"by M. Rizwan Muzzammil With a new government in power, Sri Lanka finds itself grappling with immense economic challenges. The burden of enormous debts continues to weigh heavily on a fragile economy, necessitating robust growth to overcome these hardships. However, achieving such growth is complicated by a governmental predisposition toward centralised economic control, rooted in […]",https://www.lankabusinessonline.com/2024/12/23/opinion-untold-lessons-economic-insights-from-history-for-sri-lankas-crisis/,"Opinion: Untold Lessons – Economic Insights from History for Sri Lanka’s Crisis by M. Rizwan Muzzammil With a new government in power, Sri Lanka finds itself grappling with immense economic challenges. The burden of enormous debts continues to weigh heavily on a fragile economy, necessitating robust growth to overcome these hardships. However, achieving such growth is complicated by a governmental predisposition toward centralised economic control, rooted in […]",,,,-0.0258,neutral,
243581,2024-12-22 11:08:13,LBO,Chinese People’s Liberation Army Navy hospital ship ‘Peace Ark’ arrives in Colombo,"The Chinese People’s Liberation Army Navy hospital ship ‘Peace Ark’ arrived in Colombo on a formal visit on 21st December 2024. The visiting ship was welcomed by the Sri Lanka Navy in compliance with naval traditions. ‘Peace Ark’ is a 178m long hospital ship, crewed by 310 personnel under the command of Captain Deng Qiang. […]",https://www.lankabusinessonline.com/2024/12/22/chinese-peoples-liberation-army-navy-hospital-ship-peace-ark-arrives-in-colombo/,"Chinese People’s Liberation Army Navy hospital ship ‘Peace Ark’ arrives in Colombo The Chinese People’s Liberation Army Navy hospital ship ‘Peace Ark’ arrived in Colombo on a formal visit on 21st December 2024. The visiting ship was welcomed by the Sri Lanka Navy in compliance with naval traditions. ‘Peace Ark’ is a 178m long hospital ship, crewed by 310 personnel under the command of Captain Deng Qiang. […]",,,,0.34,positive,
243574,2024-12-21 09:02:37,LBO,” from Restricted Default,"Fitch Ratings has upgraded Sri Lanka’s Long-Term Foreign-Currency Issuer Default Rating (IDR) to ‘CCC+’, from ‘RD’ (Restricted Default). Fitch typically does not assign an Outlook to sovereigns with a rating of ‘CCC+’ or below. Fitch has also upgraded the Local-Currency IDR to ‘CCC+’, from ‘CCC-‘, to align with the Long-Term Foreign-Currency IDR, as the risk […]",https://www.lankabusinessonline.com/2024/12/21/fitch-upgrades-sri-lanka-to-ccc-from-restricted-default/,"” from Restricted Default Fitch Ratings has upgraded Sri Lanka’s Long-Term Foreign-Currency Issuer Default Rating (IDR) to ‘CCC+’, from ‘RD’ (Restricted Default). Fitch typically does not assign an Outlook to sovereigns with a rating of ‘CCC+’ or below. Fitch has also upgraded the Local-Currency IDR to ‘CCC+’, from ‘CCC-‘, to align with the Long-Term Foreign-Currency IDR, as the risk […]",,,,-0.743,negative,
243567,2024-12-20 19:40:14,LBO,Sri Lanka to Establish Doppler Weather Radar at Puttalam with JICA Funding,"Sri Lanka is set to establish a Doppler weather radar in Puttalam, thanks to funding from the Japan International Cooperation Agency (JICA). This initiative is part of a broader effort to improve the country’s weather prediction and disaster preparedness. The island nation, surrounded by vast sea areas like the Bay of Bengal, the Arabian Sea, […]",https://www.lankabusinessonline.com/2024/12/20/sri-lanka-to-establish-doppler-weather-radar-at-puttalam-with-jica-funding/,"Sri Lanka to Establish Doppler Weather Radar at Puttalam with JICA Funding Sri Lanka is set to establish a Doppler weather radar in Puttalam, thanks to funding from the Japan International Cooperation Agency (JICA). This initiative is part of a broader effort to improve the country’s weather prediction and disaster preparedness. The island nation, surrounded by vast sea areas like the Bay of Bengal, the Arabian Sea, […]",,,,0.4939,positive,
243564,2024-12-20 18:46:23,LBO,CSE announces changes to S&P Sri Lanka 20 index constituents,"The Colombo Stock Exchange (CSE) announces the following changes to the S&P Sri Lanka 20 index constituents as part of the 2024 Year-End Rebalance, conducted by S&P Dow Jones Indices. The exclusions and inclusions, as announced by S&P Dow Jones Indices, will take effect from 23rd December 2024, following the market close on 20th December […]",https://www.lankabusinessonline.com/2024/12/20/cse-announces-changes-to-sp-sri-lanka-20-index-constituents/,"CSE announces changes to S&P Sri Lanka 20 index constituents The Colombo Stock Exchange (CSE) announces the following changes to the S&P Sri Lanka 20 index constituents as part of the 2024 Year-End Rebalance, conducted by S&P Dow Jones Indices. The exclusions and inclusions, as announced by S&P Dow Jones Indices, will take effect from 23rd December 2024, following the market close on 20th December […]",,,,0.0,neutral,
243555,2024-12-20 16:07:27,LBO,Sri Lanka’s first 12-hour endurance karting championship concluded at SpeedBay!,"The much-anticipated SpeedBay 12-Hour Endurance Karting Championship 2024 was held for the first time in Sri Lanka last Saturday (October 19) at SpeedBay, Bandaragama. Twelve teams battled for a spot on the podium, showcasing a talented mix of drivers and team managers. Each team could field up to 6 drivers, making teamwork and strategy critical. […]",https://www.lankabusinessonline.com/2024/12/20/sri-lankas-first-12-hour-endurance-karting-championship-concluded-at-speedbay/,"Sri Lanka’s first 12-hour endurance karting championship concluded at SpeedBay! The much-anticipated SpeedBay 12-Hour Endurance Karting Championship 2024 was held for the first time in Sri Lanka last Saturday (October 19) at SpeedBay, Bandaragama. Twelve teams battled for a spot on the podium, showcasing a talented mix of drivers and team managers. Each team could field up to 6 drivers, making teamwork and strategy critical. […]",,,,0.7088,positive,
243537,2024-12-20 15:58:24,LBO,NSBM opens doors for public in Jan 2025,"NSBM Open Day’ for January 2025 Intake at NSBM Green University organized under the theme of “Experience the Splendour of a Green University” is scheduled to be held on 4 th and 5 th January at the NSBM premises in Pitipana, Homagama.  Over these two days, prospective students and parents will have the opportunity to […]",https://www.lankabusinessonline.com/2024/12/20/nsbm-opens-doors-for-public-in-jan-2025/,"NSBM opens doors for public in Jan 2025 NSBM Open Day’ for January 2025 Intake at NSBM Green University organized under the theme of “Experience the Splendour of a Green University” is scheduled to be held on 4 th and 5 th January at the NSBM premises in Pitipana, Homagama.  Over these two days, prospective students and parents will have the opportunity to […]",,,,0.7184,positive,
243542,2024-12-20 14:46:08,LBO,USD 25 Mn Project at Hambantota International Port’s Industrial Park,"Following Hambantota Port Group’s (HIPG) recent investment in upgrading crane facilities to expand container operations at the Hambantota International Port (HIP), Comfort Mattress Lanka (Pvt) Ltd. has become the first investor to seize the opportunity to set up operations in the port’s industrial park. With an investment of USD 25 million, the project targets key […]",https://www.lankabusinessonline.com/2024/12/20/usd-25-mn-project-at-hambantota-international-ports-industrial-park/,"USD 25 Mn Project at Hambantota International Port’s Industrial Park Following Hambantota Port Group’s (HIPG) recent investment in upgrading crane facilities to expand container operations at the Hambantota International Port (HIP), Comfort Mattress Lanka (Pvt) Ltd. has become the first investor to seize the opportunity to set up operations in the port’s industrial park. With an investment of USD 25 million, the project targets key […]",,,,0.765,positive,
243538,2024-12-20 14:20:47,LBO,Asian Development Bank extends USD 150 mn line of credit to CEB,"Asian Development Bank (ADB) and Ceylon Electricity Board (CEB) signed an agreement on 19th December 2024, for ADB to provide a loan of $150 million to CEB. After rigorous due diligence by ADB on technical, economic and social merits of CEB’s upcoming investment proposals, ADB approved the loan package in November 2024. Through these funds, […]",https://www.lankabusinessonline.com/2024/12/20/asian-development-bank-extends-usd-150-mn-line-of-credit-to-ceb/,"Asian Development Bank extends USD 150 mn line of credit to CEB Asian Development Bank (ADB) and Ceylon Electricity Board (CEB) signed an agreement on 19th December 2024, for ADB to provide a loan of $150 million to CEB. After rigorous due diligence by ADB on technical, economic and social merits of CEB’s upcoming investment proposals, ADB approved the loan package in November 2024. Through these funds, […]",,,,0.8658,positive,
243532,2024-12-18 13:48:51,LBO,Twinery leads Sri Lankan innovation as it celebrates 100 granted patents,"Traditionally recognized in the fields of agriculture and tourism, Sri Lanka has often been overlooked as a hub for technological innovation. Twinery, the innovation arm of global apparel tech leader MAS Holdings, is redefining this narrative as it proudly announces the granting of its 100th utility patent. As a leading innovation powerhouse in Sri Lanka, […]",https://www.lankabusinessonline.com/2024/12/18/twinery-leads-sri-lankan-innovation-as-it-celebrates-100-granted-patents/,"Twinery leads Sri Lankan innovation as it celebrates 100 granted patents Traditionally recognized in the fields of agriculture and tourism, Sri Lanka has often been overlooked as a hub for technological innovation. Twinery, the innovation arm of global apparel tech leader MAS Holdings, is redefining this narrative as it proudly announces the granting of its 100th utility patent. As a leading innovation powerhouse in Sri Lanka, […]",,,,0.9633,positive,
243524,2024-12-18 11:15:00,LBO,Worklenz: Empowering Sri Lankan Businesses with Open-Source Innovation,"Sri Lanka’s technology sector is rapidly evolving, with a notable shift toward open-source solutions that provide businesses with cost-effective, customizable tools. Among the few homegrown open-source solutions, Worklenz (worklenz.com), a Sri Lankan-developed task management tool, is gaining recognition for its innovative approach. Designed to streamline project management, Worklenz not only boosts efficiency but also positions […]",https://www.lankabusinessonline.com/2024/12/18/worklenz-empowering-sri-lankan-businesses-with-open-source-innovation/,"Worklenz: Empowering Sri Lankan Businesses with Open-Source Innovation Sri Lanka’s technology sector is rapidly evolving, with a notable shift toward open-source solutions that provide businesses with cost-effective, customizable tools. Among the few homegrown open-source solutions, Worklenz (worklenz.com), a Sri Lankan-developed task management tool, is gaining recognition for its innovative approach. Designed to streamline project management, Worklenz not only boosts efficiency but also positions […]",,,,0.5129,positive,
243521,2024-12-18 10:50:57,LBO,India-SL Partnership to Drive Digital Transformation: Strategic & Timely Move – Colombo Chamber of Commerce,"The Colombo Chamber of Commerce commends President Anura Kumara Dissanayake’s recent official visit to India, describing it as a significant step toward strengthening bilateral relations and introducing innovative approaches to advance Sri Lanka’s economic and social development. India, as Sri Lanka’s largest trading partner and a key player in the regional geopolitical landscape, was a […]",https://www.lankabusinessonline.com/2024/12/18/india-sl-partnership-to-drive-digital-transformation-a-strategic-timely-initiative-colombo-chamber-of-commerce/,"India-SL Partnership to Drive Digital Transformation: Strategic & Timely Move – Colombo Chamber of Commerce The Colombo Chamber of Commerce commends President Anura Kumara Dissanayake’s recent official visit to India, describing it as a significant step toward strengthening bilateral relations and introducing innovative approaches to advance Sri Lanka’s economic and social development. India, as Sri Lanka’s largest trading partner and a key player in the regional geopolitical landscape, was a […]",,,,0.7845,positive,
243516,2024-12-18 10:17:31,LBO,Sri Lanka and India Exchange Protocol to Revise Agreement on Avoidance of Double Taxation,"In a step towards enhancing economic cooperation, the Protocol for amending the Agreement on the Avoidance of Double Taxation was exchanged during President Anura Kumara Dissanayake’s State Visit to India. Sri Lanka and India initially entered into an Agreement in 2013 for the avoidance of double taxation and the prevention of fiscal evasion concerning income […]",https://www.lankabusinessonline.com/2024/12/18/sri-lanka-and-india-exchange-protocol-to-revise-agreement-on-avoidance-of-double-taxation/,"Sri Lanka and India Exchange Protocol to Revise Agreement on Avoidance of Double Taxation In a step towards enhancing economic cooperation, the Protocol for amending the Agreement on the Avoidance of Double Taxation was exchanged during President Anura Kumara Dissanayake’s State Visit to India. Sri Lanka and India initially entered into an Agreement in 2013 for the avoidance of double taxation and the prevention of fiscal evasion concerning income […]",,,,0.3612,positive,
243511,2024-12-18 09:39:21,LBO,27 victims of human trafficking rescued from Myanmar repatriated to Sri Lanka,"The Ministry of Foreign Affairs, Foreign Employment, and Tourism, in coordination with Sri Lanka Missions in Myanmar and Thailand, successfully facilitated the repatriation of 27 Sri Lankans who had been lured into cybercrime operations and became victims of human trafficking in Myanmar. Senior officials of the Consular Affairs Division of the Ministry received the group […]",https://www.lankabusinessonline.com/2024/12/18/27-victims-of-human-trafficking-rescued-from-myanmar-repatriated-to-sri-lanka/,"27 victims of human trafficking rescued from Myanmar repatriated to Sri Lanka The Ministry of Foreign Affairs, Foreign Employment, and Tourism, in coordination with Sri Lanka Missions in Myanmar and Thailand, successfully facilitated the repatriation of 27 Sri Lankans who had been lured into cybercrime operations and became victims of human trafficking in Myanmar. Senior officials of the Consular Affairs Division of the Ministry received the group […]",,,,0.34,positive,
243506,2024-12-17 16:52:39,LBO,‘s President Vows to Protect Indian Interests in Trip to New Delhi,Sri Lanka’s president Anura Kumara Dissanayake is on a three-day trip to New Delhi. The president promised Indian PM Modi that Sri Lankan land will never be used for “actions detrimental to Indian interests”. How did New Delhi woo Dissanayake who leads a historically anti-India political party?,https://www.lankabusinessonline.com/2024/12/17/video-sri-lankas-president-vows-to-protect-indian-interests-in-trip-to-new-delhi/,‘s President Vows to Protect Indian Interests in Trip to New Delhi Sri Lanka’s president Anura Kumara Dissanayake is on a three-day trip to New Delhi. The president promised Indian PM Modi that Sri Lankan land will never be used for “actions detrimental to Indian interests”. How did New Delhi woo Dissanayake who leads a historically anti-India political party?,,,,0.8979,positive,
243503,2024-12-17 15:52:51,LBO,‘s GDP Growth at 5.5-pct in Q3 2024,"Sri Lanka has experienced a economic upturn, with the Gross Domestic Product (GDP) expanding by 5.5% in the third quarter of 2024 compared to the same period last year. The GDP for the third quarter of 2024 at constant price (2015) has increased up to Rs. 3,151,941 million from Rs. 2,987,544 million which recorded in […]",https://www.lankabusinessonline.com/2024/12/17/sri-lankas-gdp-growth-at-5-5-pct-in-q3-2024/,"‘s GDP Growth at 5.5-pct in Q3 2024 Sri Lanka has experienced a economic upturn, with the Gross Domestic Product (GDP) expanding by 5.5% in the third quarter of 2024 compared to the same period last year. The GDP for the third quarter of 2024 at constant price (2015) has increased up to Rs. 3,151,941 million from Rs. 2,987,544 million which recorded in […]",,,,0.1531,positive,
243499,2024-12-17 15:39:14,LBO,Vision Care Celebrates Festive Season with Exclusive Discounts on Designer Sunglasses,"Vision Care, Sri Lanka’s leading provider of vision, hearing, and eyewear solutions, is spreading joy this holiday season with an exclusive promotion designed to make festive shopping truly memorable. With a 20% discount on a wide range of designer sunglasses available at affordable prices, Vision Care offers the perfect opportunity to gift loved ones or […]",https://www.lankabusinessonline.com/2024/12/17/vision-care-celebrates-festive-season-with-exclusive-discounts-on-designer-sunglasses/,"Vision Care Celebrates Festive Season with Exclusive Discounts on Designer Sunglasses Vision Care, Sri Lanka’s leading provider of vision, hearing, and eyewear solutions, is spreading joy this holiday season with an exclusive promotion designed to make festive shopping truly memorable. With a 20% discount on a wide range of designer sunglasses available at affordable prices, Vision Care offers the perfect opportunity to gift loved ones or […]",,,,0.994,positive,
243494,2024-12-17 14:56:00,LBO,Sri Lanka Tourist Arrivals YoY Increased by 22-pct in November,"Sri Lanka’s tourism sector continues to show strong recovery and growth, as evidenced by a 21.6% year-on-year increase in foreign tourist arrivals for November 2024. According to the Sri Lanka Tourism Development Authority, the number of tourists reached 184,158, compared to 151,496 in the same month of the previous year. This significant increase follows an […]",https://www.lankabusinessonline.com/2024/12/17/sri-lanka-tourist-arrivals-yoy-increased-by-22-pct/,"Sri Lanka Tourist Arrivals YoY Increased by 22-pct in November Sri Lanka’s tourism sector continues to show strong recovery and growth, as evidenced by a 21.6% year-on-year increase in foreign tourist arrivals for November 2024. According to the Sri Lanka Tourism Development Authority, the number of tourists reached 184,158, compared to 151,496 in the same month of the previous year. This significant increase follows an […]",,,,0.9274,positive,
243491,2024-12-16 14:56:36,LBO,Opinion: Breaking Free from Tradition – How Sri Lanka Can Forge an Innovative Future in Education,"By Jithendra Antonio In a rapidly evolving landscape marked by relentless technological advancement, the education system of Sri Lanka faces a pivotal moment of transformation. The traditional academic model, long established as the cornerstone of the country’s education framework, is struggling to keep pace with the dynamic needs of modern society. But the way forward […]",https://www.lankabusinessonline.com/2024/12/16/opinion-breaking-free-from-tradition-how-sri-lanka-can-forge-an-innovative-future-in-education/,"Opinion: Breaking Free from Tradition – How Sri Lanka Can Forge an Innovative Future in Education By Jithendra Antonio In a rapidly evolving landscape marked by relentless technological advancement, the education system of Sri Lanka faces a pivotal moment of transformation. The traditional academic model, long established as the cornerstone of the country’s education framework, is struggling to keep pace with the dynamic needs of modern society. But the way forward […]",,,,0.4767,positive,
243488,2024-12-14 11:56:51,LBO,"Sri Lanka Reports High Participation in ISB Exchange Offer, Aiming for 98-pct Conversion","Sri Lanka’s Ministry of Finance has announced the successful expiration of its Consent Solicitation and Exchange Offer for International Sovereign Bonds (ISBs). The preliminary results show a remarkably high participation rate among market participants, signaling strong confidence in the country’s financial restructuring efforts. On 25 November 2024, Sri Lanka issued an Invitation to ISB holders […]",https://www.lankabusinessonline.com/2024/12/14/sri-lanka-reports-high-participation-in-isb-exchange-offer-aiming-for-98-pct-conversion/,"Sri Lanka Reports High Participation in ISB Exchange Offer, Aiming for 98-pct Conversion Sri Lanka’s Ministry of Finance has announced the successful expiration of its Consent Solicitation and Exchange Offer for International Sovereign Bonds (ISBs). The preliminary results show a remarkably high participation rate among market participants, signaling strong confidence in the country’s financial restructuring efforts. On 25 November 2024, Sri Lanka issued an Invitation to ISB holders […]",,,,0.9062,positive,
243485,2024-12-14 11:16:54,LBO,Bill &’s digitalization effort,"The Bill & Melinda Gates Foundation has committed to expanding its initiatives in Sri Lanka.  As part of this commitment, the Bill & Melinda Gates Foundation has agreed to provide the financial and technical assistance needed to implement nutrition projects, school meal programs for children, agriculture sector modernization project, digitalization efforts, and livestock development programs […]",https://www.lankabusinessonline.com/2024/12/14/bill-melinda-gates-foundation-ready-to-extend-support-for-governments-digitalization-effort/,"Bill &’s digitalization effort The Bill & Melinda Gates Foundation has committed to expanding its initiatives in Sri Lanka.  As part of this commitment, the Bill & Melinda Gates Foundation has agreed to provide the financial and technical assistance needed to implement nutrition projects, school meal programs for children, agriculture sector modernization project, digitalization efforts, and livestock development programs […]",,,,0.7351,positive,
243479,2024-12-14 11:02:58,LBO,TISL Unveils Landmark Research on Private Sector Corruption Risks,"Transparency International Sri Lanka (TISL) launched its ‘Corruption Risk Mapping Research: A Study on Sri Lanka’s Private Sector’ on December 12 at the BMICH in Colombo. This report presents an in-depth analysis of corruption risks within Sri Lanka’s private sector and explores potential measures to address them. Compiled by an Independent Researcher, this research documents […]",https://www.lankabusinessonline.com/2024/12/14/tisl-unveils-landmark-research-on-private-sector-corruption-risks/,"TISL Unveils Landmark Research on Private Sector Corruption Risks Transparency International Sri Lanka (TISL) launched its ‘Corruption Risk Mapping Research: A Study on Sri Lanka’s Private Sector’ on December 12 at the BMICH in Colombo. This report presents an in-depth analysis of corruption risks within Sri Lanka’s private sector and explores potential measures to address them. Compiled by an Independent Researcher, this research documents […]",,,,-0.5423,negative,
243476,2024-12-13 18:34:09,LBO,Members Appointed to the Port City Economic Commission,"President Anura Kumara Dissanayake has officially appointed members to the Port City Economic Commission.   The official letters of appointment were handed over to the members by the Secretary to the President Dr. Nandika Sanath Kumanayake at the Presidential Secretariat today (13).   Accordingly Harsha Amarasekera, President’s Counsel, has been appointed as the Chairman of […]",https://www.lankabusinessonline.com/2024/12/13/members-appointed-to-the-port-city-economic-commission/,"Members Appointed to the Port City Economic Commission President Anura Kumara Dissanayake has officially appointed members to the Port City Economic Commission.   The official letters of appointment were handed over to the members by the Secretary to the President Dr. Nandika Sanath Kumanayake at the Presidential Secretariat today (13).   Accordingly Harsha Amarasekera, President’s Counsel, has been appointed as the Chairman of […]",,,,0.0,neutral,
